1	0	1	20
1	0	1	19
1	0	1	18
1	0	1	18
1	0	1	16
1	0	1	15
1	0	1	15
1	1	1	12
2	0	1	50
2	0	1	34
2	0	1	33
2	0	1	33
2	0	1	30
2	0	1	30
2	0	1	28
2	0	1	27
2	0	1	26
2	0	1	23
2	0	1	23
2	0	1	22
2	0	1	21
2	0	1	20
2	0	1	19
2	0	1	18
2	0	1	18
2	0	1	16
2	0	1	16
2	0	1	13
2	0	1	12
2	0	1	11
2	0	1	39
2	0	1	35
2	0	1	31
2	0	1	31
2	0	1	30
2	0	1	28
2	0	1	26
2	0	1	26
2	0	1	24
2	0	1	22
2	0	1	22
2	0	1	20
2	0	1	17
2	0	1	16
2	0	1	14
2	0	1	13
2	0	1	12
2	0	1	12
3	0	1	44
3	0	1	19
3	1	1	16
4	1	2	40
4	1	2	40
4	1	2	40
4	1	2	40
4	1	2	39
4	1	2	39
4	1	2	39
4	1	2	39
4	1	2	35
4	1	2	35
4	1	2	34
4	1	2	34
4	1	2	34
4	1	2	34
4	1	2	32
4	1	2	32
4	1	2	31
4	1	2	31
4	1	2	30
4	1	2	30
4	1	2	30
4	1	2	30
4	0	2	28
4	1	2	26
4	1	2	26
4	1	2	25
4	1	2	25
4	1	2	25
4	1	2	25
4	1	2	24
4	1	2	24
4	1	2	22
4	1	2	22
4	1	2	20
4	1	2	20
4	1	2	20
4	1	2	20
4	1	2	19
4	1	2	19
4	1	2	19
4	1	2	19
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	1	2	17
4	0	2	16
4	1	2	16
4	1	2	16
4	1	2	15
4	1	2	15
4	1	2	15
4	1	2	15
4	1	2	13
4	1	2	13
4	1	2	13
4	1	2	13
4	1	2	12
4	1	2	12
4	1	2	12
4	1	2	12
4	1	2	12
4	1	2	12
4	1	2	12
4	1	2	12
4	1	2	11
4	1	2	11
4	1	2	11
4	1	2	11
4	0	2	10
4	1	2	10
4	1	2	10
4	1	2	10
4	1	2	10
4	1	2	9
4	1	2	9
4	1	2	9
4	1	2	9
4	1	2	8
4	1	2	8
4	1	2	8
4	1	2	8
4	1	2	7
4	1	2	7
4	0	2	6
4	1	2	5
4	1	2	5
4	1	2	4
4	1	2	4
4	1	2	4
4	1	2	4
4	1	2	3
4	1	2	3
4	1	2	1
4	1	2	1
4	0	2	32
4	0	2	10
4	0	2	9
4	0	3	30
4	0	3	41
4	0	3	37
4	0	3	35
4	0	3	34
4	0	3	33
4	0	3	31
4	0	3	31
4	0	3	27
4	0	3	23
4	0	3	21
4	0	3	21
4	0	3	20
4	0	3	20
4	0	3	18
4	0	3	15
4	0	3	14
4	0	3	14
4	0	3	11
4	0	3	11
1	0	3	53
1	0	3	48
1	0	3	39
1	0	3	33
1	1	3	33
1	0	3	23
1	1	3	21
1	0	3	19
1	0	3	18
1	0	3	17
1	0	3	16
2	0	3	61
2	0	3	42
2	0	3	37
2	0	3	26
2	0	3	26
2	0	3	21
2	0	3	14
2	0	3	44
2	0	3	44
2	0	3	43
2	0	3	38
2	0	3	38
2	0	3	35
2	0	3	32
2	0	3	29
2	0	3	27
2	0	3	26
2	0	3	23
2	0	3	22
2	0	3	20
2	0	3	17
2	0	3	13
2	0	3	12
4	1	4	40
4	1	4	40
4	1	4	31
4	1	4	31
4	0	4	30
4	1	4	30
4	1	4	30
4	1	4	30
4	1	4	30
4	1	4	25
4	1	4	25
4	1	4	23
4	1	4	23
4	1	4	21
4	1	4	21
4	1	4	20
4	1	4	20
4	1	4	20
4	1	4	20
4	1	4	20
4	1	4	20
4	0	4	19
4	1	4	17
4	1	4	17
4	1	4	17
4	1	4	17
4	1	4	16
4	1	4	16
4	1	4	16
4	1	4	16
4	1	4	15
4	1	4	15
4	1	4	15
4	1	4	15
4	1	4	15
4	1	4	15
4	0	4	13
4	1	4	13
4	1	4	13
4	1	4	11
4	1	4	11
4	1	4	10
4	1	4	10
4	1	4	10
4	1	4	10
4	1	4	9
4	1	4	9
4	1	4	7
4	1	4	7
4	1	4	7
4	1	4	7
1	1	4	38
1	0	4	28
1	0	4	28
1	0	4	20
1	1	4	20
1	1	4	19
1	0	4	18
1	0	4	15
1	1	4	14
1	0	4	12
3	0	4	40
3	0	4	39
3	1	4	28
3	1	4	19
3	1	4	18
3	1	4	18
3	1	4	18
3	1	4	17
3	1	4	11
3	1	4	10
3	1	4	10
3	1	4	10
3	1	4	9
3	1	4	8
3	1	4	8
3	1	4	7
3	1	4	5
3	0	4	5
3	1	4	3
3	1	4	3
3	1	4	2
3	1	4	1
3	0	4	1
4	1	5	20
4	1	5	20
4	1	5	15
4	1	5	15
4	1	6	13
4	1	6	13
4	0	6	12
1	1	7	54
1	1	7	51
1	1	7	45
1	1	7	44
1	0	7	43
1	1	7	43
1	1	7	43
1	1	7	43
1	1	7	42
1	1	7	41
1	1	7	41
1	0	7	39
1	0	7	39
1	0	7	39
1	1	7	39
1	1	7	38
1	0	7	37
1	1	7	37
1	1	7	36
1	1	7	36
1	0	7	35
1	0	7	35
1	1	7	35
1	0	7	34
1	1	7	33
1	1	7	33
1	1	7	33
1	1	7	33
1	1	7	33
1	1	7	33
1	1	7	33
1	1	7	32
1	1	7	32
1	0	7	31
1	1	7	31
1	1	7	31
1	1	7	31
1	0	7	30
1	0	7	30
1	0	7	30
1	0	7	30
1	1	7	29
1	0	7	28
1	0	7	28
1	0	7	28
1	0	7	28
1	1	7	28
1	1	7	27
1	1	7	27
1	1	7	27
1	0	7	26
1	0	7	26
1	0	7	24
1	0	7	24
1	0	7	24
1	1	7	24
1	1	7	24
1	0	7	23
1	1	7	23
1	1	7	23
1	0	7	22
1	0	7	22
1	1	7	22
1	0	7	21
1	0	7	21
1	1	7	21
1	1	7	21
1	0	7	20
1	0	7	20
1	0	7	20
1	1	7	20
1	0	7	19
1	0	7	19
1	0	7	19
1	0	7	18
1	0	7	18
1	0	7	17
1	0	7	16
1	0	7	16
1	0	7	16
1	0	7	15
1	1	7	15
1	0	7	14
1	0	7	14
1	0	7	13
1	0	7	12
1	0	7	12
1	1	7	12
1	0	7	11
3	0	7	48
3	0	7	37
3	1	7	35
3	0	7	33
3	1	7	32
3	0	7	32
3	0	7	30
3	0	7	29
3	1	7	27
3	1	7	25
3	0	7	25
3	0	7	25
3	1	7	24
3	1	7	24
3	0	7	22
3	1	7	22
3	1	7	22
3	1	7	22
3	1	7	22
3	1	7	22
3	1	7	21
3	0	7	20
3	1	7	20
3	0	7	20
3	0	7	20
3	0	7	20
3	0	7	19
3	0	7	19
3	0	7	19
3	1	7	19
3	0	7	18
3	0	7	18
3	0	7	18
3	0	7	18
3	1	7	18
3	0	7	18
3	0	7	18
3	1	7	18
3	0	7	18
3	1	7	17
3	0	7	17
3	0	7	17
3	1	7	17
3	0	7	17
3	0	7	17
3	0	7	16
3	1	7	16
3	1	7	15
3	1	7	15
3	1	7	15
3	1	7	15
3	0	7	14
3	0	7	14
3	0	7	14
3	1	7	14
3	0	7	14
3	1	7	13
3	0	7	13
3	0	7	13
3	0	7	12
3	0	7	12
3	0	7	12
3	0	7	12
3	1	7	12
3	0	7	12
3	1	7	12
3	0	7	11
3	1	7	11
3	0	7	10
3	1	7	10
3	0	7	10
3	1	7	10
3	1	7	10
3	0	7	9
3	0	7	8
3	0	7	7
3	1	7	7
3	1	7	5
3	1	7	4
3	1	7	1
1	0	8	24
1	0	8	15
1	0	8	4
1	1	9	21
1	1	9	12
2	0	11	26
2	0	11	23
2	0	11	17
2	0	11	11
2	0	11	1
2	0	11	18
2	0	11	7
2	0	12	7
2	0	12	3
2	0	13	25
2	0	13	18
2	0	13	16
2	0	13	11
2	0	13	11
4	0	14	20
2	0	14	29
2	0	14	19
3	1	15	20
3	1	15	19
3	1	11	19
